label,r,poly_disc_abs,nfdisc_abs,scoring_disc,coeffs
24T180,24,6988992885793276506798319761499304678168024041012400274308185324707640088210930847543899763550044949033761858064490738278640932386465013913490800220602813032216203456072920661397718587087122163140461601736359936,154055608874722850469965046820547369053699814587367424,nfdisc,"9634816,0,-1683697152,0,3806370624,0,-3733591552,0,2080941360,0,-727980768,0,166680812,0,-25263696,0,2507169,0,-157696,0,5928,0,-120,0,1"
24T180,24,42472922686344372851975961696043299208994488699813435828997902082119230959202335388853102963547644366183904969188608815462285611037644550608119952121323090669641448389291020254020842533970594951169765209361051079343751021634367070856388366403895296,9859558967982262430077762996515031619436788133591515136,nfdisc,"4096,0,-7767552,0,2528552592,0,-10403352768,0,12098870112,0,-4831386384,0,974037737,0,-114468276,0,8302995,0,-375744,0,10299,0,-156,0,1"
24T181,0,695745690486602849076146776971928960323575854068305787451235355422645462102798723036103512073013808115092769982795451310306437796933530388751048154857633757528064,369138872340017362611240424905925521,nfdisc,"9,0,-162,0,15399,0,-58449,0,76365,0,-33189,0,9781,0,-2049,0,1860,0,1204,0,276,0,27,0,1"
24T181,0,2936794873990049669549331877188394543520782805701034215610422988839447527817527379090432392899538496406877238967557872449541614847403906102779720502242319938384449385234821841276834681582425452968891977037142147740750895829191762523016111708263711824156890037818243565009465292427264,578898050216549829067578957573369139218548721,nfdisc,"142014889,463332960,138021852,-20660501,1605953748,-2606258373,1976514889,-785608647,-28534881,214931120,-95349801,-5118597,20593913,-7361694,223797,542966,-127131,-16428,12595,-1029,-786,214,6,-9,1"
24T181,24,3741973661672881236188326026155113414375260847308243327931744980575763499297169260904638836589998734242074296008333926321363557936916881517577720678572607143936,953786642288195641297711040162999717314166784,nfdisc,"1,0,-816,0,88974,0,-791072,0,2166573,0,-2803512,0,1971842,0,-794904,0,186366,0,-25280,0,1908,0,-72,0,1"
24T181,24,1510823882660819306661041508803233672906573883193079391074819927214310175389613592474365059381926746218168642618782377121446082038601923366151341975406345294776774598647957827223853697660619763856054966540819772764439029344560119545856,79661214150552388156826123785453899389796523966464,nfdisc,"92409417,-276280956,-1243847016,841918068,4919776992,1638730944,-5188961116,-3180644652,2397093363,1975738796,-558569772,-622738572,67783394,114081636,-4179516,-12932216,157638,928548,-13208,-41520,1308,1064,-60,-12,1"
24T182,0,90415334198647750790379253335033050701663227908868951969063419682867201695274314414797842505115861486031075045045431793883220803584,9321453305220003601203010653921,nfdisc,"27,0,0,-1143,0,0,12745,0,0,426,0,0,1815,0,0,-47,0,0,42,0,0,-15,0,0,1"
24T182,0,54439460992646783136877379278975146293033539918453529216777038491377384419489326071921379298055251152809764118334001968786800335063149688989387679262137401077178325540632525163020574115477662490211244207995040851912586615949683298768868797114945563990882690819066158462918381040865857377058657771244049,578898050216549829067578957573369139218548721,nfdisc,"34684137253,-185149018323,447365428080,-632486063421,572329345005,-340230626469,129346656920,-28231842591,3357916929,-1860308406,1681044696,-708857406,120293559,18653337,-13789638,2195685,388818,-267489,62477,-6714,-276,162,9,-9,1"
24T182,24,1593009328305924012825010186988011017573679434862582998554375244580797708407233315244744251326121110323120161793826225342577953504182188147319560100278733635584,211219187219531214681846043496304435668189184,nfdisc,"1,-1344,-29940,-186024,-188232,1581792,4918672,3058224,-5879196,-8517600,444132,6049656,1844510,-1956384,-984708,327888,230163,-29256,-29024,1320,2022,-24,-72,0,1"
24T182,24,68681648308073593388084249808050000861710735690565530416350896070920575894583231896986318028953288806436864520675659292329050158795117210779480843650780832347114630930300668138387292921917548315686722926441195882965642522121146980957776786493856215320705371959142347964416,5098317705635352842036871922269049560946977533853696,nfdisc,"222892856,-3787767072,19051414272,-23854257568,-35109930336,73816202112,-5971826016,-47726944512,16670935068,13262504032,-6707256528,-1906732464,1297207912,150007824,-145376952,-6244096,10091724,109752,-439592,312,11616,-24,-168,0,1"
24T183,0,15005359722311923014368628720809891137655252348960200391562550555821471071363987578302117626659023217892454486157787913251583374542737021177546180206412508121667649069941623095296,369138872340017362611240424905925521,nfdisc,"155712,429696,316512,-877056,-740496,488658,1134181,-608349,-471672,343994,99006,-178785,52724,37761,-31563,860,7143,-2673,-406,618,-108,-88,54,-12,1"
24T183,0,3324607811525622257929533332160586176109203581823113005053999861047473962289936945525480822741805568625888272716780874761069306543681258583096998032194877356210203064096817083986634064423673922128034135083651993836280448911817937187440771648990155821314089,14618268483537027576767732066699556557121,nfdisc,"10133859,-86818320,297123381,-508797093,522550599,-284151036,75250117,-70883604,76826409,-24579695,2957088,-2826468,164711,152481,85665,89026,-32814,5376,-4006,-354,198,-26,36,0,1"
24T183,24,119595815512005611374197825970076591706666488923872633994655620734128631266133956554055875299979406017858296469334255585748674924777911222360799547563396288742281969664,61042345106444521043053506570431981908106674176,nfdisc,"-648,-2592,137376,128160,-1050048,-1049760,3015712,3464064,-3998196,-5648544,2285136,4840560,-138912,-2190096,-379944,519840,155376,-62856,-25512,3528,1980,-72,-72,0,1"
24T183,24,25275554016606884258134060941825567708915948160348618636640131872128877980644130623799618472632163368287538406842750634131830590216030544239888036668759931634054929515836703547084138850488685185464310536187573297229263273984,17641237735762466581442463398854842771442828836864,nfdisc,"197487,-4778568,1790244,130134000,188167662,-300358416,-468245240,314200272,464141619,-184164792,-241843104,63554592,73473546,-12953424,-13680216,1545648,1587636,-104016,-113532,3576,4788,-48,-108,0,1"
24T184,0,51940651423614976234321935867827541777870911622989201541105296044648281061822648094310682848216919137094642142351961314032202091685416495341199467742283594478765391061921134344629509177176381852288779104102469976505026787221975226614394304856064,14618268483537027576767732066699556557121,nfdisc,"83023849,-141140877,138850959,-235791801,352073280,-360536856,327251774,-299915937,239996061,-142331094,56931147,-15329088,3841212,-1176408,201933,-29754,30294,-2754,-2788,-939,591,45,-30,-3,1"
24T184,0,124892454691943807507509140001874175118892419519621705108188856330286773154845586797089495878875035951137228909180543189003729152461588272836160188402310517971025339129617337081346530316238597507054423819101400841279621418335732346506859333284666486752527553961,14618268483537027576767732066699556557121,nfdisc,"119211453,763011819,1444167495,895250385,634498623,121066038,285946860,-182809260,214920684,-118630497,60034704,-13547184,-53123,3274269,-1782843,681966,-137964,4794,13579,-6315,2139,-450,87,-9,1"
24T184,24,6136371206479718619102760285760945149528933407933895355451486829407176807603194121220895009596912123499280201730252845890817676101405144969202604420492086939784052736,275644339621288540335038490607106918303794200576,nfdisc,"-136,48960,-34992,-535328,207624,2349792,-314720,-5277648,-47148,6806016,533976,-5347632,-545736,2624592,254976,-801768,-60000,147360,6152,-15096,-6,736,-36,-12,1"
24T184,24,47597355817746176859486432177258337040888301861083172563968307950252814448453909140505337881022770820878113135846507217817064013616456601587047702568450135453949983385237934079957820730833362548705640816832415498812522496,275644339621288540335038490607106918303794200576,nfdisc,"18496,0,-3048576,0,27646656,0,-80216576,0,107556576,0,-77581824,0,32282672,0,-7972176,0,1166580,0,-98504,0,4584,0,-108,0,1"
24T185,12,7444296980515104766822556092526503405327134549149427357876354673323928137713235675029706640635760673283374741362354532590136437426133278978222828994735847450458285863848951378139669794347173646772890521920161379287099240349696,64322005579616647674175439730374348802060969,nfdisc,"576,0,65548656,0,-85822488,0,20496687,0,13407111,0,-5319015,0,-549524,0,303405,0,13764,0,-5585,0,-384,0,12,0,1"
24T185,24,11051552285017955205702217796132506575651952406764411230891300846262067358126868638135165884844335125186033483776,1244706471102381064950408184147717177965570686976,nfdisc,"81,0,-3402,0,32580,0,-136286,0,309774,0,-418992,0,349334,0,-180216,0,56553,0,-10432,0,1068,0,-54,0,1"
24T186,0,1361688571810393852960327713403934839503446572111899098628384352633716762037289486518439247574644808305795347820356889983641404059867801861895668298195969377877134002344154652169387931885302235405293735597800688983652634356782075666954215292207545385956905546940416,578898050216549829067578957573369139218548721,nfdisc,"99748587,245419398,406820853,474779682,467724129,366697326,235373053,122160936,42911154,2613070,-1484865,2550912,1894820,565260,222054,68788,-17328,-11106,-2176,-468,39,-8,6,0,1"
24T186,24,53989942513622852057868764403806549491865076172104996190074112499037386429009899453702208205810570282315811972827535841266071958120323483990518782430570921516442064075168305167277393781475887170176780599296,79661214150552388156826123785453899389796523966464,nfdisc,"361,0,-416040,0,5168100,0,-24029324,0,51695946,0,-53454924,0,27914234,0,-7645140,0,1155309,0,-98144,0,4578,0,-108,0,1"
24T187,0,2511945856611916213836708842903647592753984189901105674920883388484719476736,598671254918738515932567568384,nfdisc,"1,0,0,0,74,0,0,0,41,0,0,0,42,0,0,0,6,0,0,0,4,0,0,0,1"
24T187,0,8524507375707454522917485706384711190991381762613968896000000000000000000000000,598671254918738515932567568384,nfdisc,"1,0,0,0,22,0,0,0,-11,0,0,0,70,0,0,0,26,0,0,0,16,0,0,0,1"
24T187,24,55158597419345416968157277072732483362972187105321406731379694309999082069954114596327555320107514559654097379854042184068068532982019968581684394171890712202444597543698261727632162816,79661214150552388156826123785453899389796523966464,nfdisc,"6561,-52488,-52488,801900,497178,-3994920,-2546316,9114444,6099138,-10843956,-7393032,7269588,4935834,-2821608,-1886292,623088,412245,-73692,-49940,4236,3186,-92,-96,0,1"
24T187,24,663353109810689370985731887948996463721952243231799453506984430690123142471661003475285885013819698219402746408680679173619189140755233760524829457990276422268728665989701674506439251696119878271745405593798175776609380522850585374845142263902675269162196013098315815437127512407116378469652815151104,6653384267068286011246274684684895130935195478203039744,nfdisc,"-52952993,-495462576,-981907008,2429964392,7407693654,-3802358184,-17136996156,2931463128,17789111559,-1552792200,-9215562600,683152248,2472186472,-166508952,-350592408,16277928,27058161,-584232,-1112904,7872,24018,-32,-252,0,1"
24T188,4,161590472803850596645585495941201219312148574246140537984972453052416,598671254918738515932567568384,nfdisc,"1,0,0,0,-40,0,0,0,-30,0,0,0,-42,0,0,0,-11,0,0,0,-6,0,0,0,1"
24T188,4,79445606802574340604778484542725989691453315035694601182264095659635245056,598671254918738515932567568384,nfdisc,"1,0,0,0,-14,0,0,0,-107,0,0,0,-70,0,0,0,-22,0,0,0,0,0,0,0,1"
24T188,24,1283961123397206211779146638025712585903461538945235807633159077192142491276188638085033692282636939481093076056213494200566934308887302214511692108309685518180315690518579522972398522924105420833294527987014392170059993837535854924427068065340278134527468203422646556500802576805003264,6653384267068286011246274684684895130935195478203039744,nfdisc,"4348479249,0,-38097211140,0,95860452618,0,-105136888824,0,56907893637,0,-15995649420,0,2593265518,0,-258459444,0,16244814,0,-639380,0,15084,0,-192,0,1"
24T188,24,590870492184633124522452467319538363712765413107086921133340341352640508962257640334043824853280762538637432568489227617045768576609647252955266777653504222642561678399768144336439453222535247188802973788783971923607525230399495641329857492522886319180190862343532191001853432415687720047130806583296,6653384267068286011246274684684895130935195478203039744,nfdisc,"5105245401,0,-38956789620,0,90640647702,0,-91318770936,0,46060394373,0,-13083366636,0,2235742462,0,-236875428,0,15639546,0,-633260,0,15084,0,-192,0,1"
24T189,0,982548354460077497030372357780271533266988760005672901915673937332523688997448318976,598671254918738515932567568384,nfdisc,"1,0,-4,0,26,0,-36,0,757,0,-1804,0,2166,0,-1712,0,914,0,-328,0,80,0,-12,0,1"
24T189,24,13347595909674387898188970362448094530519933638643016082057515099084775349479578936573906528740798925351082396082815777248648452717200853624082400403466665731442483030789899079553799242539454737434536354780628778971078987185150470997033916627601029742346673269572867799984094808614457495781376,103959129172941968925723041948201486420862429346922496,nfdisc,"19380259369,0,-85325888232,0,144465495678,0,-122867227388,0,57924554697,0,-16034893692,0,2688347450,0,-276275736,0,17433306,0,-672572,0,15408,0,-192,0,1"
24T190,4,3757920373176535480510153441685772720183410813110100395915373090569507609273676609880064,598671254918738515932567568384,nfdisc,"64,0,128,0,-384,0,64,0,-16,0,576,0,-704,0,288,0,60,0,-120,0,56,0,-12,0,1"
24T190,24,369496500790685055181567065578181904233088884902170020713528134734461865767795645137545595052645541654573868384444345829719662472429790233474461040703852109484475196799557695768291027470362587604327919552865741771010007393152314241706906918569639936,6653384267068286011246274684684895130935195478203039744,nfdisc,"-64395163,-171954720,2763273996,-3972859052,-5954988978,8015903592,5314425316,-6482382552,-2528171181,2858967948,703407132,-768829248,-117565020,132344604,11378016,-14806032,-518328,1064232,-5272,-47052,1728,1156,-72,-12,1"
24T191,0,195807596176061427182205761829759752618471623494095972969679357961268128382976,34182189187166852111368841966125056,nfdisc,"1,0,0,0,-6,0,0,0,51,0,0,0,52,0,0,0,51,0,0,0,-6,0,0,0,1"
24T191,24,211121311552576811399656583956338229935995316440514176583934591503789133835328578577232474594120224752173322770601236640211335753892033163469783040000000000000000,869935835928571902990229430564403192638635769856,nfdisc,"5625,0,-292950,0,1718037,0,-4459242,0,6460443,0,-5695200,0,3159523,0,-1108536,0,241503,0,-31262,0,2229,0,-78,0,1"
24T192,4,52918808503505743393831911639802683463508640548309344594988829275929268459667456,34182189187166852111368841966125056,nfdisc,"1,0,-12,0,30,0,68,0,-108,0,-396,0,-462,0,-396,0,-108,0,68,0,30,0,-12,0,1"
24T192,24,329774235553976593612601440925756855127605396917741635445382475537629482881443681090374661486342224311846033056384027631211422953286985965093996061104537600000000000000,51125705692771902471418442200295504434226528256,nfdisc,"14400,0,-248832,0,1603584,0,-4943424,0,8075088,0,-7572960,0,4285312,0,-1500720,0,324888,0,-42008,0,2976,0,-96,0,1"
24T193,0,52918808503505743393831911639802683463508640548309344594988829275929268459667456,34182189187166852111368841966125056,nfdisc,"1,0,12,0,30,0,-68,0,-108,0,396,0,-462,0,396,0,-108,0,-68,0,30,0,12,0,1"
24T193,24,297630292396255735519340706495118203133028465852994717054775951894619402964686298401107408202059764520080046543128015634432779860297858707432605965452402689532769228768600891753129223357116401223511309513916416000000,55675893499428601791374683556121804328872689270784,nfdisc,"120429,-148716,-5969268,-7187724,72794430,251991864,250522944,-122907672,-403363485,-173547216,155411028,144828288,-6161684,-40291128,-7163484,5212104,1544919,-343188,-138560,11196,6198,-144,-132,0,1"
24T194,0,332611086364475023778931603215337529069182650456562786630878364306643419402959572335398936241304929520582656,2136386824197928256960552622882816,nfdisc,"16,0,0,0,48,0,0,0,549,0,0,0,746,0,0,0,318,0,0,0,18,0,0,0,1"
24T194,24,38751391603815062754262756813091004972383987136389801757080439569831791112613730344508901712319571376926716869141611502210366256912743285129216000000000000,869935835928571902990229430564403192638635769856,nfdisc,"625,0,-16950,0,152859,0,-636016,0,1389240,0,-1692450,0,1190049,0,-496782,0,124506,0,-18520,0,1560,0,-66,0,1"
24T195,0,17222524354753340336957969813385257363339370371879348498481650942499801268224,17324272922341479351919144385642496,nfdisc,"9,0,0,0,0,0,-48,0,36,0,18,0,58,0,-96,0,96,0,-56,0,24,0,-6,0,1"
24T195,0,38774671128885426438710364274358402319268777269725726914665310883297071428627039440025011197435925899270456927823382526233243392409600000000,277188366757463669630706310170279936,nfdisc,"225,-1080,3024,-6528,11250,-16380,12640,4608,-11196,11280,1296,0,-738,144,288,-896,-18,-36,240,0,0,-24,0,0,1"
24T195,0,1157357630455731434095891372391607012119252830290124505268958578981472291025497577545074101152805225286781684552890546004021098147052797258421770387456,17324272922341479351919144385642496,nfdisc,"5277,-25776,59562,-69144,28701,16488,-12932,-6696,4401,-5076,7272,-1512,936,-972,-36,-376,81,-108,150,0,27,-12,0,0,1"
24T195,24,215616535923529799409273325865822975187252142133741371935052547736590335363909978693620929084662870928190913644123042171269393355729283229639604845529637545615999143069053607501147006514522639980515924377600,151471188869594637891882274773963606228636843114496,nfdisc,"1600,-88640,-615184,910272,8843392,-3475904,-39678636,19951176,76936212,-63729488,-54655668,77974496,-6784920,-27952448,12926161,981130,-1939103,294832,94435,-29210,-651,952,-59,-10,1"
24T195,24,9356283035704940065243615689136895886469896618987026073801381897060378298025093945981949616342809269482463257101811278029726455574453486261667169425248696055608310676233436583141876677944447863724071834188591828240957440000,30768993731891471771729309535516511164079374598144,nfdisc,"-5488,-2192064,-33301968,-51369344,135498798,285206800,-142746988,-494548288,-5100687,374450340,60227570,-154691672,-29717713,38880360,6362954,-6193324,-646016,614324,23458,-35280,585,1040,-58,-12,1"
24T195,24,1499173964806175273466525634779472758953066490548575966231566894560998956719768689027040364084062296563767520584045978006385491179607236622419330936374244020357321501918229781653515013508689533964074455612190158478874421231616,155106497402464909201287449368538732778124127349243904,nfdisc,"-564008,-3158624,9503160,29644720,-48925462,-100299200,117648768,150543760,-160265375,-107569724,125209970,33846544,-55215463,-1447032,13404590,-1692980,-1686130,399444,93342,-34472,-911,1144,-58,-12,1"
24T196,4,184806273148727284084586755674407408868263730037598329082860721599589987734758232365619792846205359579201536,30798707417495963292300701130031104,nfdisc,"4,0,-336,0,2748,0,-9028,0,11709,0,-7812,0,3438,0,-1368,0,567,0,-220,0,66,0,-12,0,1"
24T196,4,4924591479776878169693536482329654460330243356880063166288095044373479202168353163498540832695936328072354489958400000000,30798707417495963292300701130031104,nfdisc,"144,0,-864,0,-8208,0,-10128,0,-5652,0,-2664,0,-824,0,192,0,249,0,124,0,51,0,12,0,1"
24T196,4,95018849687690708494511980993729931932551022583607109651526701820918442118759683745677770493642124403214186510791215662508277760000,492779318679935412676811218080497664,nfdisc,"1296,0,0,0,-15552,0,37008,0,-40932,0,26568,0,-10572,0,2052,0,261,0,-268,0,75,0,-12,0,1"
24T196,24,117031034892403508363531217895824612330569111944373368099833374916478441919752687862583914497376482239566788610102762190262085616416663912081670676754122744018630752960532552089600000000,151471188869594637891882274773963606228636843114496,nfdisc,"64,0,-16192,0,742928,0,-4348064,0,9572400,0,-10228432,0,5849100,0,-1892152,0,355708,0,-39020,0,2425,0,-78,0,1"
24T196,24,1014173376401310635908400730310937843878054639295329199456956173039839336337670408908454679834041797492973884022290410490603420955366150593874552147171044076709877181775830566718930944000000000000000000000000,30768993731891471771729309535516511164079374598144,nfdisc,"-312016,-2761920,7355968,32445120,-48968808,-112001728,143063520,144917120,-196139072,-69734576,133421472,1464720,-45422450,8040032,7817152,-2422272,-652277,312592,17888,-20336,806,648,-60,-8,1"
24T196,24,22048544058187717132750438498028706193399046130731243501351532542242652129499848610312939894299779827534311363952598728945686986280814723653308747539518872302368039779787907804615653837942055678450470548294917601104947059303473217536,155106497402464909201287449368538732778124127349243904,nfdisc,"293764,0,-127119024,0,466764988,0,-699496952,0,561514009,0,-267348904,0,78934620,0,-14666008,0,1706250,0,-121640,0,5072,0,-112,0,1"
24T197,0,334932897345308943336700615396179773408273788662531135507217965854883392948800914078901477334011538284600383533677019136,277188366757463669630706310170279936,nfdisc,"138,1584,8280,26286,57087,90306,107896,98748,68409,34116,11052,2106,963,1206,684,-140,-441,-180,36,54,9,-6,0,0,1"
24T197,0,6862691369197290758821714863944000772802066615447707328664472032737818228249471954835336192372605642297074140360627716096,277188366757463669630706310170279936,nfdisc,"192,-1152,4608,-11328,21456,-29664,33520,-29664,24372,-18384,14544,-10368,6426,-3708,2034,-1336,765,-360,162,-72,36,-12,0,0,1"
24T197,0,25802053212137401884816953520136599435031691397969864484726375906043319394159216622468140999750549525977432928592419880307670132363324796769796981914851082240000,4435013868119418714091300962724478976,nfdisc,"13924,0,12156,0,13377,0,17096,0,17343,0,5364,0,5361,0,-1548,0,549,0,-256,0,75,0,-12,0,1"
24T197,24,2109789630311738075966606008096833135206469255423519572572338195588518857131639680761007623449619924273694121942458761449325597948397845740061454170339501083379972858845296884309290909696,6103748012674364564913570627954078786764406784,nfdisc,"11884,-6000,-434952,409728,3463840,-2682504,-11157020,5951808,16850905,-6435696,-13766032,3802080,6590484,-1271712,-1922488,240384,344514,-24672,-37256,1248,2324,-24,-76,0,1"
24T197,24,367553523421154001428558603708459708658135924240634851047097026899868307710940406533675746396992765741260165044039578525834691844414763899346827186947172925199970237811499972745247556861910062499290721187528704,155106497402464909201287449368538732778124127349243904,nfdisc,"237924,-1397376,-1177848,15208016,-5405214,-52217408,33036968,80924912,-61596979,-62675348,56745306,23502824,-28470999,-2765376,7797894,-690756,-1094246,230460,67886,-22352,-1199,880,-34,-12,1"
24T197,24,517205111256183892846679562683735795499575720436667994247553979305189211816138882260310436930774222128427175422245427552911658028600928272318181721507939774174994561518292449139849322734190539437361527920158310400000000,2366737326087416217060660543343181347322450673664,nfdisc,"3041536,0,-67899584,0,331433744,0,-557056224,0,455823488,0,-210280304,0,59235852,0,-10612328,0,1224424,0,-89812,0,4005,0,-98,0,1"
24T198,0,1266557434232946627231152559494198670659027505664443201527547100643741718225542853712030572210196316160000,1082767057646342459494946524102656,nfdisc,"81,0,243,0,567,0,576,0,513,0,261,0,70,0,-51,0,33,0,-8,0,15,0,3,0,1"
24T198,24,136209113889308539961195419752505027663532283813486757473195616591097184307340617201234171168181981290138040193869883775790377311887961521469616120039781280455571114930405609339677628911614884298358784,30047845441300265402079403843277842933671264256,nfdisc,"-8573,64572,1649792,6326520,1097541,-30441524,-37255514,31792764,65703387,-6911040,-47722760,-5271616,18401054,3479408,-4179988,-874968,586865,114724,-51576,-8152,2765,292,-82,-4,1"
24T199,0,11525484110272849090139293724367078812914382352359056961529383193684478322440086064912125118792080073627750989288732701013049344,277188366757463669630706310170279936,nfdisc,"2187,0,0,0,0,0,208,0,0,-2100,0,0,1536,0,0,-448,0,0,96,0,0,-12,0,0,1"
24T199,24,743369809565839934384495239970900061307729656308111889349907767464887817401127441797552948978639513373839836088902334986848625597524834865343033335642612232718079489997839726547025572523005886215680749750352296261916243252178491109875155587221684224,155106497402464909201287449368538732778124127349243904,nfdisc,"-118811584,-4160688640,14038436992,-7763221440,-17365374360,18122774624,7515198400,-13154424256,-962499364,5019131808,-279685632,-1159683984,130731142,171738424,-23492672,-16604960,2385577,1038240,-146848,-40232,5436,872,-112,-8,1"
24T200,0,13018021947891078680907604310726545288122341091108262665521535299534218035593780989526016,1082767057646342459494946524102656,nfdisc,"1,0,-12,0,57,0,-178,0,414,0,-504,0,633,0,306,0,-126,0,-16,0,21,0,6,0,1"
24T200,0,60296696798569157821145533825101294711493699384126911093127662200423415111752963243995299840000,17324272922341479351919144385642496,nfdisc,"9,0,0,0,-108,0,-102,0,360,0,972,0,1078,0,624,0,384,0,178,0,60,0,12,0,1"
24T200,0,3523845907772666067388164216863867830308561037114240805345477315680511100141283742190740180982182682345459297887770335751767588864,17324272922341479351919144385642496,nfdisc,"729,0,1458,0,3402,0,-270,0,-3105,0,-252,0,1324,0,84,0,-345,0,10,0,42,0,-6,0,1"
24T200,24,14455840529991099186589423778863317923552168540037742379652108019566084597186024015863361826154860685767499118535781097027970359590960429062451493356393342920776744960000,30047845441300265402079403843277842933671264256,nfdisc,"256,0,-11136,0,154392,0,-923920,0,2693416,0,-3999624,0,3033640,0,-1225576,0,270761,0,-32894,0,2183,0,-74,0,1"
24T200,24,679852850518901366252576253373369901524744189050518292997153581875814905724049785408013467072470860868150020829774657155247762402399210992800964824696326320627326222508260755476262305136640000,30768993731891471771729309535516511164079374598144,nfdisc,"19905316,162678080,438554324,216086736,-1034213031,-1830699920,-522182636,1171097196,933747708,-186850352,-406034434,-41907184,88896947,20880820,-11630808,-3616828,994199,344056,-59238,-19208,2532,596,-72,-8,1"
24T200,24,617299549665826981532311923007581012773686154090177027421562332144567797315336262581829230052256822119309087136912367060855618396094884964575811924033430544189460441885596706268173473259083630751486077569032024402118094019769929239101440000,151471188869594637891882274773963606228636843114496,nfdisc,"-6418936,-27436112,156336128,55827552,-694772746,223510804,1171570290,-773241556,-816896505,800202618,191769345,-354259450,15951615,76749316,-13636454,-8619072,2196406,527056,-165626,-17580,6527,298,-129,-2,1"
24T201,0,595132232585746325693651770103819947540485574583384868184736826818309230667402876166298879417446221435582442975450883386633743081858986655667734188522890854400000000000000000000000000000000000000,2143549864269887879317208050490356981754302978515625,nfdisc,"38025,0,1777325,0,11050155,0,28765825,0,39608250,0,31604600,0,15082665,0,4287700,0,709300,0,67250,0,3540,0,95,0,1"
24T201,0,45965819625148107190406179147745928049876258234721546471299291401531130024103096305960882322638766076823608131045751717412251473046951620405108450989050534297600000000000000000000000000000000000000000000,1153765654270484670724000000000000000000000000000000,nfdisc,"625,0,295000,0,11794410,0,42473800,0,64531375,0,52451200,0,24756780,0,6939200,0,1139135,0,105000,0,5130,0,120,0,1"
24T201,0,34868510057239820818812996945588274418014783691385855250892461757096277516529699128278925753564503256785673191309274423386582177353194128760407110064178448824118437184439200182993263001600000000000000000000000000000000000000,1153765654270484670724000000000000000000000000000000,nfdisc,"446688225,0,2417072375,0,4577140415,0,4326793600,0,2354459525,0,796688825,0,174693070,0,25253325,0,2402125,0,147200,0,5535,0,115,0,1"
24T201,0,24561114468230122601490731322304972749965621034184811243859596779297657059863119135203545549218097908101029108682651778192799135618044483912961001015482532204578207143100425939780169521891486960038490202446485123877670691841884151200176249760000,194924611230843558365390619984510468586014143164626241,nfdisc,"516649024,-3568231124,11457647559,-23778035264,36438904480,-43808293285,43692154061,-36489114687,26460555006,-16527606479,9162747084,-4424985543,1918364259,-724378875,247024505,-72518008,19310277,-4299783,876684,-140212,21290,-2178,244,-12,1"
24T201,0,28111981941737794058202540505523075814088405393117013383936181953423799197963837953151270270119112871913810522248271778854002596974729373703002842010188834674818481742118080866907749243814810339768111346098913872618410571670532226562500000000000000000000000000,336862146985568787527466735015625000000000000000000000000,nfdisc,"9922500,0,174947625,0,998075845,0,2093054650,0,2073074275,0,1077928450,0,310902035,0,51266300,0,4934860,0,278210,0,8945,0,150,0,1"
24T201,0,1293562442310979803529395630020361688054857140391103578776188562398113332041207532694498823453847725590697588373801976010550496672900160863913426227039584883457964439305821131966476616469978690104145516485032513442707833576488960000000000000000000000000000000000000000,44067286623984020808032312298950870316743179161331201,nfdisc,"410963061,-2439770039,8070236128,-17951267818,30223884460,-39972158486,43320374842,-38897593528,29666388412,-19222628637,10810155612,-5227616346,2229224042,-818715902,268969418,-75321844,19199436,-4055055,801688,-123422,18764,-1936,222,-12,1"
24T201,0,160929781304830089401914969183355457895113763413326823562724419022261301014015119192017618817721975583147424301653099227986840508702872391565017231645818949042673753058917537247964965206990298618386898941523856174540531032556935577600000000000000000000000000000000000000,6375903091465305434643264100000000000000000000000000000000,nfdisc,"121330225,0,4673663734,0,41298279869,0,78386144590,0,43813965290,0,12086817950,0,1950617005,0,197756850,0,12908770,0,537530,0,13605,0,186,0,1"
24T201,0,47919105045026619390400318031139653092117426919608667928844063209713500286763571225878246712521004931089594173425374793761405541373413717284053776225027994002606968648436820947000573078219924919658374439889382152148321991992227346723517100235571289062500000000000000000000000000,336862146985568787527466735015625000000000000000000000000,nfdisc,"25300900,0,746335425,0,5141523920,0,10668792900,0,8922277750,0,3638616700,0,820353235,0,109224225,0,8813710,0,428540,0,12025,0,175,0,1"
24T201,0,336274497909091006706609682915401185899636314043094009678047396953415673531238657954764107274378451565396797396600332953472106830945185632374227686849816327219500429243746919025310713416743574014429691956258697212112170601196946416380921264421963223672029184000000000000000000000000000000,2143549864269887879317208050490356981754302978515625,nfdisc,"4871464856,-9802556764,1678125776,6723609341,-1524024304,-3224459397,794258923,854327653,-197631432,-143681897,43578699,2392564,-3937406,1830654,451434,-514068,155022,-4353,-11868,4247,-349,-99,56,-9,1"
24T201,0,2904424734367665730638607421596950889611153000654027642021674319577451041050378520000290956613020112246135202541787233927431672965895292527128391456000599652439296657754301895918200792296012609305657615861544366127198327130697870568622172454951186722908002297306060791015625000000000000000000,10670563951501706958555248327460215426981449127197265625,nfdisc,"9773799194776,-24934471031426,39371620511351,-43255771343681,37174401093551,-25646962300146,14768077993911,-7164049581411,2996064384546,-1085942478161,348836471126,-99553732326,25839993461,-6032829101,1299917501,-250951036,45555366,-7275696,1111216,-142791,18346,-1776,186,-11,1"
